"","Location","Year","Month","average_WindGustSpeed"
"1575","Hobart",2012,"October",48.1935483870968
"1576","Hobart",2012,"September",56.9666666666667
"1577","Hobart",2013,"April",46.7333333333333
"1578","Hobart",2013,"August",56.0645161290323
"1579","Hobart",2013,"December",50.3870967741936
"1580","Hobart",2013,"January",52.0645161290323
"1581","Hobart",2013,"July",50.4838709677419
"1582","Hobart",2013,"June",41.4
"1583","Hobart",2013,"March",47.8387096774194
"1584","Hobart",2013,"May",42.258064516129
"1585","Hobart",2013,"November",43
"1586","Hobart",2013,"October",63.9354838709677
"1587","Hobart",2013,"September",52.5666666666667
"1588","Hobart",2014,"April",43.8
"1589","Hobart",2014,"August",40.1612903225806
"1590","Hobart",2014,"December",44.258064516129
"1591","Hobart",2014,"February",45
"1592","Hobart",2014,"January",52.3548387096774
"1593","Hobart",2014,"July",44.3548387096774
"1594","Hobart",2014,"June",40.5
"1595","Hobart",2014,"March",43.741935483871
"1596","Hobart",2014,"May",47.3870967741936
"1597","Hobart",2014,"November",50.3666666666667
"1598","Hobart",2014,"October",53.6077836277865
"1599","Hobart",2014,"September",50.2333333333333
"1600","Hobart",2015,"April",40.1341647980424
"1601","Hobart",2015,"August",49.0322580645161
"1602","Hobart",2015,"December",48.6451612903226
"1603","Hobart",2015,"February",42.8214285714286
"1604","Hobart",2015,"January",49.6673160845474
"1605","Hobart",2015,"July",48.6599590753115
"1606","Hobart",2015,"June",47.8666666666667
"1607","Hobart",2015,"March",49.7741935483871
"1608","Hobart",2015,"May",55.0967741935484
"1609","Hobart",2015,"November",50.2
"1610","Hobart",2015,"October",51.3225806451613
"1611","Hobart",2015,"September",39.9333333333333
"1612","Hobart",2016,"April",46.4666666666667
"1613","Hobart",2016,"August",48.5823920044387
"1614","Hobart",2016,"December",51.4193548387097
"1615","Hobart",2016,"February",50.448275862069
"1616","Hobart",2016,"January",39.4527022411386
"1617","Hobart",2016,"July",62.8208048674128
"1618","Hobart",2016,"June",46.1
"1619","Hobart",2016,"March",40.2258064516129
"1620","Hobart",2016,"May",57.5806451612903
"1621","Hobart",2016,"November",51.5666666666667
"1622","Hobart",2016,"October",61.4516129032258
"1623","Hobart",2016,"September",39.2
"1624","Hobart",2017,"April",40.934897053428
"1625","Hobart",2017,"February",48.9642857142857
"1626","Hobart",2017,"January",53.3548387096774
"1627","Hobart",2017,"June",46.6438105647638
"1628","Hobart",2017,"March",40.1612903225806
"1629","Hobart",2017,"May",36.3548387096774
"1630","Katherine",2013,"April",36.7343385865291
"1631","Katherine",2013,"August",37.9354838709677
"1632","Katherine",2013,"December",36.9201066258754
"1633","Katherine",2013,"July",42.3548387096774
"1634","Katherine",2013,"June",38.5333333333333
"1635","Katherine",2013,"March",38.1290322580645
"1636","Katherine",2013,"May",38.4516129032258
"1637","Katherine",2013,"November",48.2
"1638","Katherine",2013,"October",39.6774193548387
"1639","Katherine",2013,"September",38.3333333333333
"1640","Katherine",2014,"April",36.0666666666667
"1641","Katherine",2014,"August",41.243977260896
"1642","Katherine",2014,"December",38.4193548387097
"1643","Katherine",2014,"February",40.5424583953073
"1644","Katherine",2014,"January",44.961456717022
"1645","Katherine",2014,"July",38.1150097976168
"1646","Katherine",2014,"June",41.3666666666667
"1647","Katherine",2014,"March",36.1658063210968
"1648","Katherine",2014,"May",37.8064516129032
"1649","Katherine",2014,"November",41.0666666666667
"1650","Katherine",2014,"October",42.1253474825512
"1651","Katherine",2014,"September",39.6666666666667
"1652","Katherine",2015,"April",34.2619796895732
"1653","Katherine",2015,"August",35.4838709677419
"1654","Katherine",2015,"December",44.3870967741936
"1655","Katherine",2015,"February",38.1428571428571
"1656","Katherine",2015,"January",41.6774193548387
"1657","Katherine",2015,"July",39.0024854268038
"1658","Katherine",2015,"June",38.7256373163002
"1659","Katherine",2015,"March",34.8152456479748
"1660","Katherine",2015,"May",34.2258064516129
"1661","Katherine",2015,"November",46.9333333333333
"1662","Katherine",2015,"October",44.1474991996262
"1663","Katherine",2015,"September",39.4333333333333
"1664","Katherine",2016,"April",39.4146480877263
"1665","Katherine",2016,"August",38.4193548387097
"1666","Katherine",2016,"December",45.8709677419355
"1667","Katherine",2016,"February",36.0344827586207
"1668","Katherine",2016,"January",39.4130378118266
"1669","Katherine",2016,"July",37.8064516129032
"1670","Katherine",2016,"June",32.5333333333333
"1671","Katherine",2016,"March",37.3880256836212
"1672","Katherine",2016,"May",35.4838709677419
"1673","Katherine",2016,"November",40.2666666666667
"1674","Katherine",2016,"October",37.8668713574148
"1675","Katherine",2016,"September",35.3016419200227
"1676","Katherine",2017,"April",38.1382040555899
"1677","Katherine",2017,"February",39.5512743414313
"1678","Katherine",2017,"January",38.4193548387097
"1679","Katherine",2017,"June",42.0124029395357
"1680","Katherine",2017,"March",36.9828721344351
"1681","Katherine",2017,"May",37.6774193548387
"1682","Launceston",2008,"December",45.0967741935484
"1683","Launceston",2009,"April",34.9343651036421
"1684","Launceston",2009,"August",50.8958997116875
"1685","Launceston",2009,"December",42.7741935483871
"1686","Launceston",2009,"February",38.6785714285714
"1687","Launceston",2009,"January",45.6129032258064
"1688","Launceston",2009,"July",35.7096774193548
"1689","Launceston",2009,"June",26.1
"1690","Launceston",2009,"March",36.7741935483871
"1691","Launceston",2009,"May",32.3548387096774
"1692","Launceston",2009,"November",42.7333333333333
"1693","Launceston",2009,"October",39.9313833028859
"1694","Launceston",2009,"September",46.179465031717
"1695","Launceston",2010,"April",30.0333333333333
"1696","Launceston",2010,"August",34.6129032258064
"1697","Launceston",2010,"December",40.3225806451613
"1698","Launceston",2010,"February",40.6785714285714
"1699","Launceston",2010,"January",41.4193548387097
"1700","Launceston",2010,"July",21.5483870967742
"1701","Launceston",2010,"June",27
"1702","Launceston",2010,"March",36.4838709677419
"1703","Launceston",2010,"May",26.8387096774194
"1704","Launceston",2010,"November",36.6
"1705","Launceston",2010,"October",36.8709677419355
"1706","Launceston",2010,"September",37.8
"1707","Launceston",2011,"August",37.8464658842572
"1708","Launceston",2011,"December",34.9032258064516
"1709","Launceston",2011,"February",34.1428571428571
"1710","Launceston",2011,"January",39.5161290322581
"1711","Launceston",2011,"July",33.9032258064516
"1712","Launceston",2011,"June",32.9333333333333
"1713","Launceston",2011,"March",33.8064516129032
"1714","Launceston",2011,"May",24.258064516129
"1715","Launceston",2011,"November",38.8666666666667
"1716","Launceston",2011,"October",36.3066638067004
"1717","Launceston",2011,"September",38.1333333333333
"1718","Launceston",2012,"April",33.4196566502564
"1719","Launceston",2012,"August",36.3870967741936
"1720","Launceston",2012,"February",34.6896551724138
"1721","Launceston",2012,"January",38.4516129032258
"1722","Launceston",2012,"July",25.9772046135378
"1723","Launceston",2012,"June",32.2666666666667
"1724","Launceston",2012,"March",36.6774193548387
"1725","Launceston",2012,"May",31.5161290322581
"1726","Launceston",2012,"November",35.0666666666667
"1727","Launceston",2012,"October",34.1612903225806
"1728","Launceston",2012,"September",40.4333333333333
"1729","Launceston",2013,"April",32.9333333333333
"1730","Launceston",2013,"August",44.4838709677419
"1731","Launceston",2013,"December",38.5806451612903
"1732","Launceston",2013,"January",40.6129032258064
"1733","Launceston",2013,"July",29.604060541568
"1734","Launceston",2013,"June",32.5746389554503
"1735","Launceston",2013,"March",37.5483870967742
"1736","Launceston",2013,"May",25.8768935715479
"1737","Launceston",2013,"November",40.3333333333333
"1738","Launceston",2013,"October",43.4193548387097
"1739","Launceston",2013,"September",36.4666666666667
"1740","Launceston",2014,"April",32.1666666666667
"1741","Launceston",2014,"August",26.8102899949337
"1742","Launceston",2014,"December",40.0322580645161
"1743","Launceston",2014,"February",37.9642857142857
"1744","Launceston",2014,"January",41.3728340608218
"1745","Launceston",2014,"July",29.5483870967742
"1746","Launceston",2014,"June",23.6666666666667
"1747","Launceston",2014,"March",33.6269532794493
"1748","Launceston",2014,"May",30.5161290322581
"1749","Launceston",2014,"November",37.6
"1750","Launceston",2014,"October",41.8709677419355
"1751","Launceston",2014,"September",35.8333333333333
"1752","Launceston",2015,"April",29.9
"1753","Launceston",2015,"August",33.2258064516129
"1754","Launceston",2015,"December",38.9032258064516
"1755","Launceston",2015,"February",36.1071428571429
"1756","Launceston",2015,"January",40.8064516129032
"1757","Launceston",2015,"July",36.9032258064516
"1758","Launceston",2015,"June",27.1
"1759","Launceston",2015,"March",39.2258064516129
"1760","Launceston",2015,"May",38.1612903225806
"1761","Launceston",2015,"November",40.3
"1762","Launceston",2015,"October",38.3225806451613
"1763","Launceston",2015,"September",34.5840960117678
"1764","Launceston",2016,"April",32.8333333333333
"1765","Launceston",2016,"August",33.8709677419355
"1766","Launceston",2016,"December",38.8064516129032
"1767","Launceston",2016,"February",37.146033927156
"1768","Launceston",2016,"January",39.9434637774323
"1769","Launceston",2016,"July",42.6774193548387
"1770","Launceston",2016,"June",30.2333333333333
"1771","Launceston",2016,"March",30.5161290322581
"1772","Launceston",2016,"May",39.0967741935484
"1773","Launceston",2016,"November",40.8666666666667
"1774","Launceston",2016,"October",46.1935483870968
"1775","Launceston",2016,"September",30.7666666666667
"1776","Launceston",2017,"April",29.3333333333333
"1777","Launceston",2017,"February",38.2142857142857
"1778","Launceston",2017,"January",40.0967741935484
"1779","Launceston",2017,"June",32.0998106843606
"1780","Launceston",2017,"March",33.0645161290323
"1781","Launceston",2017,"May",28.5161290322581
"1782","Melbourne",2008,"August",46.6129032258064
"1783","Melbourne",2008,"December",48.7096774193548
"1784","Melbourne",2008,"July",51.6129032258064
"1785","Melbourne",2008,"November",50.6333333333333
"1786","Melbourne",2008,"October",50.4193548387097
"1787","Melbourne",2008,"September",55.2
"1788","Melbourne",2009,"April",44.2927923327312
"1789","Melbourne",2009,"August",63.4838709677419
"1790","Melbourne",2009,"December",46.6129032258064
"1791","Melbourne",2009,"February",46.4642857142857
"1792","Melbourne",2009,"January",49.6774193548387
"1793","Melbourne",2009,"July",50.4029196725798
"1794","Melbourne",2009,"June",44.3
"1795","Melbourne",2009,"March",43.6774193548387
"1796","Melbourne",2009,"May",36.3870967741936
"1797","Melbourne",2009,"November",45.8333333333333
"1798","Melbourne",2009,"October",47.1935483870968
"1799","Melbourne",2009,"September",57.8187022840604
"1800","Melbourne",2010,"April",44.3333333333333
"1801","Melbourne",2010,"August",52.258064516129
"1802","Melbourne",2010,"December",48.1935483870968
"1803","Melbourne",2010,"February",49.1071428571429
"1804","Melbourne",2010,"January",48.9144194879599
"1805","Melbourne",2010,"July",36.2903225806452
"1806","Melbourne",2010,"June",42.8
"1807","Melbourne",2010,"March",44.6774193548387
"1808","Melbourne",2010,"May",39.7096774193548
"1809","Melbourne",2010,"November",44.3666666666667
"1810","Melbourne",2010,"October",46.7096774193548
"1811","Melbourne",2010,"September",47.3
"1812","Melbourne",2011,"August",43.3870967741936
"1813","Melbourne",2011,"December",48.2092323063182
"1814","Melbourne",2011,"February",41.5357142857143
"1815","Melbourne",2011,"January",43.4727716229015
"1816","Melbourne",2011,"July",48.6504399040113
"1817","Melbourne",2011,"June",46.1666666666667
"1818","Melbourne",2011,"March",42.9354838709677
"1819","Melbourne",2011,"May",39.7096774193548
"1820","Melbourne",2011,"November",47.2666666666667
"1821","Melbourne",2011,"October",45.6129032258064
"1822","Melbourne",2011,"September",54.8382735551956
"1823","Melbourne",2012,"April",42.4666666666667
"1824","Melbourne",2012,"August",56.4193548387097
"1825","Melbourne",2012,"February",47.4827586206897
"1826","Melbourne",2012,"January",51.4549848228212
"1827","Melbourne",2012,"July",42.0322580645161
"1828","Melbourne",2012,"June",45.2666666666667
"1829","Melbourne",2012,"March",45.4838709677419
"1830","Melbourne",2012,"May",45
"1831","Melbourne",2012,"November",47.6666666666667
"1832","Melbourne",2012,"October",48.258064516129
"1833","Melbourne",2012,"September",53.4666666666667
"1834","Melbourne",2013,"April",40.1666666666667
"1835","Melbourne",2013,"August",57.6774193548387
"1836","Melbourne",2013,"December",46.0645161290323
"1837","Melbourne",2013,"January",48.7741935483871
"1838","Melbourne",2013,"July",48.6774193548387
"1839","Melbourne",2013,"June",35.5333333333333
"1840","Melbourne",2013,"March",48.4193548387097
"1841","Melbourne",2013,"May",46.6129032258064
"1842","Melbourne",2013,"November",46.1666666666667
"1843","Melbourne",2013,"October",56
"1844","Melbourne",2013,"September",56.8666666666667
"1845","Melbourne",2014,"April",45.7198301693735
"1846","Melbourne",2014,"August",37.6129032258064
"1847","Melbourne",2014,"December",47.4193548387097
"1848","Melbourne",2014,"February",45.5
"1849","Melbourne",2014,"January",50.1935483870968
"1850","Melbourne",2014,"July",51.0967741935484
"1851","Melbourne",2014,"June",47.4333333333333
"1852","Melbourne",2014,"March",43.1612903225806
"1853","Melbourne",2014,"May",47.8595097515612
"1854","Melbourne",2014,"November",48.8333333333333
"1855","Melbourne",2014,"October",51.7741935483871
"1856","Melbourne",2014,"September",48.8666666666667
"1857","Melbourne",2015,"April",41.3
"1858","Melbourne",2015,"August",45.741935483871
"1859","Melbourne",2015,"December",49.1290322580645
"1860","Melbourne",2015,"February",46.8928571428571
"1861","Melbourne",2015,"January",50.3225806451613
"1862","Melbourne",2015,"July",52.2258064516129
"1863","Melbourne",2015,"June",41.2666666666667
"1864","Melbourne",2015,"March",45.7741935483871
"1865","Melbourne",2015,"May",49.6451612903226
"1866","Melbourne",2015,"November",47.7666666666667
"1867","Melbourne",2015,"October",49.0645161290323
"1868","Melbourne",2015,"September",45.9
"1869","Melbourne",2016,"April",44.3333333333333
"1870","Melbourne",2016,"August",37.4838709677419
"1871","Melbourne",2016,"December",38.3548387096774
"1872","Melbourne",2016,"February",42.3103448275862
"1873","Melbourne",2016,"January",45.5806451612903
"1874","Melbourne",2016,"July",39.6129032258064
"1875","Melbourne",2016,"June",32.8333333333333
"1876","Melbourne",2016,"March",41.4516129032258
"1877","Melbourne",2016,"May",39.3870967741936
"1878","Melbourne",2016,"November",36.4666666666667
"1879","Melbourne",2016,"October",46.0322580645161
"1880","Melbourne",2016,"September",34.7333333333333
"1881","Melbourne",2017,"April",31.7869043862758
"1882","Melbourne",2017,"February",36.25
"1883","Melbourne",2017,"January",34.4193548387097
"1884","Melbourne",2017,"June",24.44
"1885","Melbourne",2017,"March",35.2258064516129
"1886","Melbourne",2017,"May",30.1612903225806
"1887","MelbourneAirport",2009,"April",44.0578184587881
"1888","MelbourneAirport",2009,"August",63.4838709677419
"1889","MelbourneAirport",2009,"December",46.6129032258064
"1890","MelbourneAirport",2009,"February",46.4642857142857
"1891","MelbourneAirport",2009,"January",49.6774193548387
"1892","MelbourneAirport",2009,"July",50.7379971749239
"1893","MelbourneAirport",2009,"June",44.3
"1894","MelbourneAirport",2009,"March",43.6774193548387
"1895","MelbourneAirport",2009,"May",36.3870967741936
"1896","MelbourneAirport",2009,"November",45.8333333333333
"1897","MelbourneAirport",2009,"October",47.1935483870968
"1898","MelbourneAirport",2009,"September",57.817358952295
"1899","MelbourneAirport",2010,"April",44.3333333333333
"1900","MelbourneAirport",2010,"August",52.258064516129
"1901","MelbourneAirport",2010,"December",48.1935483870968
"1902","MelbourneAirport",2010,"February",49.1071428571429
"1903","MelbourneAirport",2010,"January",47.6945017916
"1904","MelbourneAirport",2010,"July",36.2903225806452
"1905","MelbourneAirport",2010,"June",42.8
"1906","MelbourneAirport",2010,"March",44.6774193548387
"1907","MelbourneAirport",2010,"May",39.7096774193548
"1908","MelbourneAirport",2010,"November",44.3666666666667
"1909","MelbourneAirport",2010,"October",46.7096774193548
"1910","MelbourneAirport",2010,"September",47.3
"1911","MelbourneAirport",2011,"August",43.3870967741936
"1912","MelbourneAirport",2011,"December",48.931077411909
"1913","MelbourneAirport",2011,"February",41.5357142857143
"1914","MelbourneAirport",2011,"January",43.3317674655287
"1915","MelbourneAirport",2011,"July",48.5596728919434
"1916","MelbourneAirport",2011,"June",46.1666666666667
"1917","MelbourneAirport",2011,"March",42.9354838709677
"1918","MelbourneAirport",2011,"May",39.7096774193548
"1919","MelbourneAirport",2011,"November",47.2666666666667
"1920","MelbourneAirport",2011,"October",45.6129032258064
"1921","MelbourneAirport",2011,"September",55.7823378817799
